Date,Close,High,Low,Open,Volume,Ticker
,AAPL,AAPL,AAPL,AAPL,AAPL,
2000-06-14,0.6811457872390747,0.7249233455090054,0.6787922621203384,0.7131550160047154,277446400,AAPL
2000-06-15,0.6957382559776306,0.7032694453061449,0.6703187887817438,0.6872648320892657,248572800,AAPL
2000-06-16,0.6867942214012146,0.7060945970578866,0.6707896057524599,0.7042109321211734,303564800,AAPL
2000-06-19,0.7277474403381348,0.7371622937728416,0.6764378441467264,0.6820870779952151,394004800,AAPL
2000-06-20,0.7625818848609924,0.7828228364189068,0.7409280337334903,0.7418694137072062,501390400,AAPL
2000-06-21,0.837898850440979,0.857669086426185,0.7578748673296941,0.7606991077457715,490000000,AAPL
2000-06-22,0.8096542358398438,0.8680252159447285,0.8068300460474082,0.8397815582439312,467712000,AAPL
2000-06-23,0.7785863876342773,0.8228346589600596,0.7654059637733038,0.8101249501571703,204965600,AAPL
2000-06-26,0.8153036236763,0.824718479691796,0.7851772006279804,0.7908255812763124,185354400,AAPL
2000-06-27,0.7795279026031494,0.8360151738224552,0.7776450924451928,0.8101250383404149,203470400,AAPL
2000-06-28,0.820010781288147,0.8341325903610987,0.775762493120288,0.8030647813503814,286428800,AAPL
2000-06-29,0.7719964981079102,0.8124791427048567,0.7691714540456257,0.7992987210652693,203660800,AAPL
2000-06-30,0.7889426946640015,0.8275425899796608,0.778586459635172,0.7955325049692754,323097600,AAPL
2000-07-03,0.8030646443367004,0.8181278310348249,0.7851772169762697,0.7851772169762697,70828800,AAPL
2000-07-05,0.7776449918746948,0.8313080660566472,0.7644645682835983,0.8021230291424294,265216000,AAPL
2000-07-06,0.7804692983627319,0.7974161487871598,0.7475186869696043,0.7908255337710675,309545600,AAPL
2000-07-07,0.820010781288147,0.8256600177666569,0.7851773509381138,0.7922378281001486,263603200,AAPL
2000-07-10,0.8604933619499207,0.8774402139493516,0.8096544148904448,0.8148329855898976,397796000,AAPL
2000-07-11,0.8576689958572388,0.8925032180181707,0.8350737173726643,0.8586103254309728,357896000,AAPL
2000-07-12,0.8868540525436401,0.8877953821371929,0.8491955391926812,0.8755563879238292,225433600,AAPL
2000-07-13,0.8510791063308716,0.9132147965111133,0.8247182606238305,0.8812055716561057,445659200,AAPL
2000-07-14,0.8689663410186768,0.8887365699412964,0.8567273501427431,0.8604929691660862,190276800,AAPL
2000-07-17,0.8783814907073975,0.8859126303164776,0.8604932115101471,0.8774400605467655,260002400,AAPL
2000-07-18,0.8623758554458618,0.8868539413625333,0.8567274763580286,0.8812055622747001,318404800,AAPL
2000-07-19,0.7936496734619141,0.8557861769330197,0.7795278688385942,0.8313081375598583,457872800,AAPL
2000-07-20,0.8303667306900024,0.8595517691665442,0.8153034963780873,0.828483920674754,465572800,AAPL
2000-07-21,0.8068301677703857,0.8378988746993775,0.7974161668557997,0.8188338560874023,196235200,AAPL
2000-07-24,0.7333968281745911,0.7964739108281224,0.715508547585473,0.7917669104967037,412171200,AAPL
2000-07-25,0.7541083097457886,0.7625817334131031,0.7390450767331889,0.7578747339206598,211607200,AAPL
2000-07-26,0.7541083097457886,0.7719965871465007,0.7418692663727899,0.750813405073146,210470400,AAPL
2000-07-27,0.7832933664321899,0.802123024117926,0.7512841399864534,0.7531669498891179,294985600,AAPL
2000-07-28,0.7277474403381348,0.7908253644961445,0.7060944489465254,0.7875304599280343,237893600,AAPL
2000-07-31,0.76540607213974,0.7776451178966799,0.7343382705556689,0.740457315780466,155299200,AAPL
2000-08-01,0.7428107857704163,0.7705837302497482,0.7418693555911153,0.7578748250638271,137284000,AAPL
2000-08-02,0.7117427587509155,0.7522254027912064,0.7108013790856754,0.7381036016676161,162355200,AAPL
2000-08-03,0.7230404019355774,0.7239818319209361,0.6665531447137766,0.6863233252442698,339897600,AAPL
2000-08-04,0.7136258482933044,0.7719967903222354,0.697621231281817,0.7451652219080901,263121600,AAPL
2000-08-07,0.7220990657806396,0.7390450579357398,0.7108014527610764,0.7211576860178245,187348000,AAPL
2000-08-08,0.7042109370231628,0.7230405976940617,0.6976211767381167,0.7220992177331504,176674400,AAPL
2000-08-09,0.7155085802078247,0.7296304365946054,0.7117430099386052,0.7249234360485793,379640800,AAPL
2000-08-10,0.7164499163627625,0.7296303407411903,0.7136257264620349,0.723040530786607,251714400,AAPL
2000-08-11,0.7183335423469543,0.7230405423498867,0.6863234585281297,0.7056238328418296,238056000,AAPL
2000-08-14,0.7089189291000366,0.7183337361147846,0.6976213115203688,0.7169208362914391,156660000,AAPL
2000-08-15,0.703269362449646,0.722099017909898,0.700445173069104,0.7117427853397047,114200800,AAPL
2000-08-16,0.7305718660354614,0.7381039121116897,0.7051532468414142,0.7060946771819345,143673600,AAPL
2000-08-17,0.7748210430145264,0.7898842812028531,0.7277477134803071,0.7286890935905241,270900000,AAPL
2000-08-18,0.7531671524047852,0.7804693865746959,0.7512843419958604,0.7738796255624677,190176000,AAPL
2000-08-21,0.7606990337371826,0.7767036477967479,0.7475186095395956,0.7569325589864142,134467200,AAPL
2000-08-22,0.7785863876342773,0.795532431401271,0.7588162043567589,0.7625817739834522,276802400,AAPL
2000-08-23,0.8181275725364685,0.8247182362826153,0.7691715021854971,0.775291450923432,236863200,AAPL
2000-08-24,0.8451945781707764,0.8529619296893047,0.8040058542299451,0.8235407302264189,310766400,AAPL
2000-08-25,0.8557863831520081,0.8661426203973938,0.8491957669668335,0.8510794322457577,334460000,AAPL
2000-08-28,0.8746151328086853,0.8887369901526824,0.8595519456827468,0.8623761361459265,359004800,AAPL
2000-08-29,0.89156174659729,0.8953272654104445,0.8689664214282958,0.8717906108174813,267030400,AAPL
2000-08-30,0.8962688446044922,0.9038008890711353,0.8842651578139767,0.8887368001378491,285392800,AAPL
2000-08-31,0.917922854423523,0.9263954250264014,0.8877954773821324,0.888266192508737,419596800,AAPL
2000-09-01,0.9555812478065491,0.9584054379382047,0.9207470220299272,0.9235712121615828,256872000,AAPL
2000-09-05,0.940517008304596,0.9659365255152917,0.9376928186207074,0.9438128180567571,298642400,AAPL
2000-09-06,0.8802639842033386,0.9395754742035333,0.8699077527756996,0.9245121939552047,355404000,AAPL
2000-09-07,0.933927595615387,0.9424009718236345,0.8774402644695709,0.8906206920162689,217464800,AAPL
2000-09-08,0.8868540525436401,0.9282780853861251,0.8812056727476938,0.9282780853861251,195518400,AAPL
2000-09-11,0.8802639842033386,0.9094490142655042,0.8755561309136246,0.8840296031481647,187381600,AAPL
2000-09-12,0.8699080944061279,0.9047424213140127,0.8586104286658045,0.8637889989271791,187997600,AAPL
2000-09-13,0.8736737370491028,0.8962689685457251,0.8548449305412698,0.8548449305412698,305984000,AAPL
2000-09-14,0.8564922213554382,0.8981515587742697,0.8557860985074178,0.8821469455412335,426552000,AAPL
2000-09-15,0.8320143222808838,0.8764987645131997,0.8171864430265755,0.86990814902829,394514400,AAPL
2000-09-18,0.9136857986450195,0.9150978435964017,0.8294255206412066,0.8322497111026484,424536000,AAPL
2000-09-19,0.9028593897819519,0.9113319587111149,0.8821469227163129,0.9000343956697096,271510400,AAPL
2000-09-20,0.9195703864097595,0.9254540746031756,0.8821471730745288,0.8948568848238716,227388000,AAPL
2000-09-21,0.8539036512374878,0.8981518873147059,0.8322497959027657,0.8812059383499662,510490400,AAPL
2000-09-22,0.7861185669898987,0.7898841875429444,0.7531670994409839,0.7578749044619913,726700800,AAPL
2000-09-25,0.8058885335922241,0.8360149460108074,0.7842354936257949,0.7945908712537474,435551200,AAPL
2000-09-26,0.7748210430145264,0.8247185631587384,0.7738796629043093,0.8030647088914044,290936800,AAPL
2000-09-27,0.7371624708175659,0.7945911246404365,0.7268062351387029,0.7795279387673137,402259200,AAPL
2000-09-28,0.8058885335922241,0.810596337033904,0.7249231937230004,0.7428106143996367,979585600,AAPL
2000-09-29,0.387880802154541,0.436836944456176,0.3822324206729236,0.4245978963109313,7421640800,AAPL
2000-10-02,0.36528635025024414,0.40294484494863897,0.35398873396362013,0.40200343977392544,2424788800,AAPL
2000-10-03,0.3361012041568756,0.376583876901449,0.33421756477247555,0.37564247201365647,2038120000,AAPL
2000-10-04,0.35587137937545776,0.3577541638455968,0.3295105364587572,0.3370425793670317,1466024000,AAPL
2000-10-05,0.3323349058628082,0.36905200086387274,0.3313935005476577,0.353988786770963,873006400,AAPL
2000-10-06,0.3342176079750061,0.3455152222787305,0.31633018374456556,0.3417496273804631,612656800,AAPL
2000-10-09,0.32762789726257324,0.3445738951752507,0.31821304056984584,0.34080832456527566,597564800,AAPL
2000-10-10,0.3144473433494568,0.3379839728109869,0.3087980846810159,0.3257449556585831,691101600,AAPL
2000-10-11,0.2956176698207855,0.3163301355317486,0.28808650631176214,0.3031497132179257,1198422400,AAPL
2000-10-12,0.30126702785491943,0.3135060493339493,0.29373498197692394,0.3059740034559539,1191064000,AAPL
2000-10-13,0.3323349058628082,0.3332763111779587,0.30126707236183836,0.3050326433430954,1247752800,AAPL
2000-10-16,0.3238621950149536,0.3502230409519287,0.32197853044093544,0.33610121307068147,820176000,AAPL
2000-10-17,0.30314958095550537,0.3304518185373423,0.29655980004790566,0.32668622585590684,601720000,AAPL
2000-10-18,0.30314958095550537,0.31727140197405945,0.28243712428126816,0.2927933526183868,834265600,AAPL
2000-10-19,0.2852623760700226,0.2984428022814905,0.2758475452964383,0.2885572815055462,1506724800,AAPL
2000-10-20,0.2937350273132324,0.30691545600265996,0.28526242970020377,0.2871452403429535,791263200,AAPL
2000-10-23,0.30691540241241455,0.30974044749245755,0.29279357086741353,0.305267949672587,551292000,AAPL
2000-10-24,0.2843208909034729,0.3144473276214207,0.28337948610728264,0.3116231132328498,804451200,AAPL
2000-10-25,0.27867165207862854,0.28902788489308257,0.27773027235601777,0.28714510030820073,663969600,AAPL
2000-10-26,0.27867165207862854,0.28432091086104777,0.2636084452321397,0.28337950599877665,721851200,AAPL
2000-10-27,0.27961310744285583,0.2890279370954859,0.26925687275792404,0.284320962213307,744503200,AAPL
2000-10-30,0.2909107804298401,0.3003256111591889,0.2824373297007883,0.2880865901496138,639189600,AAPL
2000-10-31,0.29467636346817017,0.30503257376266335,0.2899693631057955,0.2975014083783974,885880800,AAPL
2000-11-01,0.3087981343269348,0.31444739390361526,0.29279352036799605,0.29279352036799605,575366400,AAPL
2000-11-02,0.3361012041568756,0.33798398879279956,0.3172715477420396,0.31821292749017105,590693600,AAPL
2000-11-03,0.33515897393226624,0.3464566129066862,0.3304519993595683,0.3464566129066862,515821600,AAPL
2000-11-06,0.3229207694530487,0.3408081907018631,0.3144473464505303,0.3379839761441782,393478400,AAPL
2000-11-07,0.3210372030735016,0.3285692229346091,0.3135060128213666,0.3238622478817741,301963200,AAPL
2000-11-08,0.3022083640098572,0.32292083353545065,0.2984427689920029,0.32197857374745703,422088800,AAPL
2000-11-09,0.304091215133667,0.3087981906865653,0.28714519308723335,0.2993842144411002,476834400,AAPL
2000-11-10,0.28714519739151,0.29938421892883854,0.28714519739151,0.2916168405745774,422251200,AAPL
2000-11-13,0.29185205698013306,0.301266909511957,0.274906066556753,0.282437229587968,431816000,AAPL
2000-11-14,0.30503252148628235,0.3087981161029022,0.29467631296663305,0.30032554707025433,409001600,AAPL
2000-11-15,0.2993842363357544,0.30409123737255495,0.289969404653032,0.30173773685415467,282357600,AAPL
2000-11-16,0.2862037718296051,0.29844279249535977,0.284320986742235,0.29373496245841985,239372000,AAPL
2000-11-17,0.27867165207862854,0.2899692897553537,0.27490608290886487,0.28902788489308257,446180000,AAPL
2000-11-20,0.2852623760700226,0.2937349720901778,0.27490616529171835,0.2800838558763499,408066400,AAPL
2000-11-21,0.28337955474853516,0.2937349345959713,0.28243729497571424,0.28902793461453136,301952000,AAPL
2000-11-22,0.27867165207862854,0.28808650517047185,0.2767888674937467,0.28337950599877665,280532000,AAPL
2000-11-24,0.2909107804298401,0.29373497071006643,0.283379589589458,0.2840856371595146,160932800,AAPL
2000-11-27,0.28149592876434326,0.3003255888225923,0.27867171355449905,0.2993841837526442,258792800,AAPL
2000-11-28,0.2716112732887268,0.2862037953686156,0.2701991780721438,0.2814959649444772,269124800,AAPL
2000-11-29,0.26455003023147583,0.27584765046130155,0.25984302785469465,0.27255276890929675,492150400,AAPL
2000-11-30,0.24854525923728943,0.25607642334830216,0.2428959999809271,0.251369448921377,809597600,AAPL
2000-12-01,0.25701868534088135,0.2636084697093489,0.2532522359332729,0.2560764256426643,385705600,AAPL
2000-12-04,0.2513694167137146,0.2589014346081836,0.24760382257085803,0.2589014346081836,371520800,AAPL
2000-12-05,0.25607648491859436,0.2626671255611789,0.2466625086616122,0.2551351048906641,613978400,AAPL
2000-12-06,0.21559378504753113,0.22594999414851216,0.21088678522761964,0.22030161447634944,1374464000,AAPL
2000-12-07,0.21559378504753113,0.22406720930434587,0.21088678522761964,0.21747742464026806,408917600,AAPL
2000-12-08,0.226891428232193,0.23065787829169007,0.21747745252498438,0.2231258329213761,435624000,AAPL
2000-12-11,0.22877420485019684,0.23159924938207013,0.2240672051182236,0.22877420485019684,332511200,AAPL
2000-12-12,0.231599360704422,0.24101333955370152,0.2259500985341484,0.22971569510179532,386260000,AAPL
2000-12-13,0.2259499430656433,0.2344233905464409,0.2240671586471378,0.2344233905464409,344887200,AAPL
2000-12-14,0.21747742593288422,0.22971559034186445,0.21747742593288422,0.22642071056007376,263317600,AAPL
2000-12-15,0.21182820200920105,0.22124303178192956,0.21088679696489046,0.21936022169330835,513945600,AAPL
2000-12-18,0.2146524041891098,0.22030163924498994,0.2099454164098209,0.21936023414723216,325808000,AAPL
2000-12-19,0.21088680624961853,0.22971561187543443,0.21088680624961853,0.21653518648483328,374007200,AAPL
2000-12-20,0.21653515100479126,0.22030160033966648,0.20523837981554408,0.2075918795744765,565331200,AAPL
2000-12-21,0.21182820200920105,0.22595000672415208,0.20900399944610187,0.2146523920024676,366844800,AAPL
2000-12-22,0.2259499430656433,0.2259499430656433,0.21276952196875284,0.21276952196875284,318052000,AAPL
2000-12-26,0.2212429642677307,0.22594993777357966,0.21465232649945873,0.2240671533991716,216815200,AAPL
2000-12-27,0.22312583029270172,0.22312583029270175,0.2137109999477302,0.21606450013172224,325466400,AAPL
2000-12-28,0.22312583029270172,0.22500864049576205,0.21559381015079054,0.21653519011265396,305177600,AAPL
2000-12-29,0.22406721115112305,0.2259499960108074,0.218418831432406,0.22124302129176454,630336000,AAPL
2001-01-02,0.22406721115112305,0.22971559086984011,0.21936021129241615,0.22406721115112305,452312000,AAPL
2001-01-03,0.2466624230146408,0.2513694220785858,0.21747738971236247,0.21841879455308344,817073600,AAPL
2001-01-04,0.25701868534088135,0.2786716779545231,0.2532522359332729,0.2732586560580771,739396000,AAPL
2001-01-05,0.2466624230146408,0.26172565465597036,0.24195459434192224,0.25513501630180985,412356000,AAPL
2001-01-08,0.24948664009571075,0.25584109205148803,0.24007181131379174,0.25513504462747527,373699200,AAPL
2001-01-09,0.25890153646469116,0.2657266801049813,0.24948670522500083,0.2532523008493102,588929600,AAPL
2001-01-10,0.24948664009571075,0.2560764244330505,0.24195462120426744,0.25136944998618643,580781600,AAPL
2001-01-11,0.27114051580429077,0.27867168003911696,0.24477966863616446,0.24477966863616446,803734400,AAPL
2001-01-12,0.25890153646469116,0.27114058327736545,0.25701875122237106,0.2692569181466248,423376800,AAPL
2001-01-16,0.25796011090278625,0.2749061304013961,0.2560764461043709,0.26266708574799374,306118400,AAPL
2001-01-17,0.2532522678375244,0.26454990798654093,0.2485452927754503,0.26454990798654093,840873600,AAPL
2001-01-18,0.28149592876434326,0.2824373086946254,0.26549128838524816,0.2683155035950924,1227010400,AAPL
2001-01-19,0.2937350273132324,0.2946764326346073,0.28149600394517976,0.29279362199185754,776664000,AAPL
2001-01-22,0.2899692952632904,0.29561767426488667,0.2777302776314756,0.28714510576249225,519327200,AAPL
2001-01-23,0.3087981343269348,0.3153887737585799,0.28714514067955266,0.2909107355184029,879530400,AAPL
2001-01-24,0.3087981343269348,0.3116231789197296,0.29467633035725316,0.310681799064765,717091200,AAPL
